"","gene","p.value","gene","count"
"1462","CEST_ORYSI",0.732778012,"CEST_ORYSI",1
"1463","CEST_ORYSJ",0.697893079,"CEST_ORYSJ",3
"1464","CET2_TOBAC",0.445240987,"CET2_TOBAC",1
"1465","CF107_ARATH",0.67590485,"CF107_ARATH",3
"1466","CFA20_DROME",1,"CFA20_DROME",1
"1467","CFA20_PARTE",1,"CFA20_PARTE",1
"1468","CFDP1_CHICK",0.856240865,"CFDP1_CHICK",1
"1469","CFDP2_BOVIN",0.185736063,"CFDP2_BOVIN",6
"1470","CFDP2_TRAJA",1,"CFDP2_TRAJA",2
"1471","CFI_MAIZE",0.677215489,"CFI_MAIZE",2
"1472","CFI3_ARATH",0.292899787,"CFI3_ARATH",2
"1473","CFIS1_ARATH",0.579600386,"CFIS1_ARATH",3
"1474","CFIS2_ARATH",0.511259547,"CFIS2_ARATH",2
"1475","CFM2_ARATH",0.298718094,"CFM2_ARATH",7
"1476","CFM3_MAIZE",0.336656483,"CFM3_MAIZE",6
"1477","CFM3A_ARATH",0.849741677,"CFM3A_ARATH",2
"1478","CFTSY_ARATH",0.305101523,"CFTSY_ARATH",3
"1479","CFXQ2_CYACA",0.200976687,"CFXQ2_CYACA",2
"1480","CG025_BOVIN",1,"CG025_BOVIN",1
"1481","CGEP_ARATH",0.688289115,"CGEP_ARATH",1
"1482","CGEP_ORYSJ",0.553496552,"CGEP_ORYSJ",5
"1483","CGS1_ARATH",0.68407623,"CGS1_ARATH",4
"1484","CGT_FRAAN",0.743174512,"CGT_FRAAN",2
"1485","CH10_ARATH",0.428888217,"CH10_ARATH",4
"1486","CH10_SYNJB",0.409674818,"CH10_SYNJB",1
"1487","CH10_SYNS3",0.471037678,"CH10_SYNS3",2
"1488","CH10C_ARATH",0.209940907,"CH10C_ARATH",7
"1489","CH60C_ARATH",0.308725618,"CH60C_ARATH",1
"1490","CH62_MAIZE",0.184491009,"CH62_MAIZE",3
"1491","CHAC2_DANRE",0.669585551,"CHAC2_DANRE",2
"1492","CHAC2_RAT",0.171302819,"CHAC2_RAT",4
"1493","CHD3_HUMAN",0.301332863,"CHD3_HUMAN",1
"1494","CHFR_MOUSE",0.81669869,"CHFR_MOUSE",1
"1495","CHFR_XENLA",0.58541866,"CHFR_XENLA",1
"1496","CHI11_ORYSJ",0.250625412,"CHI11_ORYSJ",2
"1497","CHI5_ORYSJ",0.275107194,"CHI5_ORYSJ",1
"1498","CHIA_MAIZE",0.29652802,"CHIA_MAIZE",3
"1499","CHID1_DANRE",0.854983457,"CHID1_DANRE",1
"1500","CHID1_DICDI",0.474714543,"CHID1_DICDI",1
"1501","CHID1_XENLA",1,"CHID1_XENLA",1
"1502","CHIP_ARATH",0.476256441,"CHIP_ARATH",3
"1503","CHL_ARATH",0.799285446,"CHL_ARATH",2
"1504","CHLD_ORYSJ",0.118981645,"CHLD_ORYSJ",5
"1505","CHLG_ORYSJ",0.008464805,"CHLG_ORYSJ",4
"1506","CHLH_ORYSI",0.704200671,"CHLH_ORYSI",4
"1507","CHLI_ORYSI",0.48677723,"CHLI_ORYSI",2
"1508","CHLI_ORYSJ",0.363920623,"CHLI_ORYSJ",2
"1509","CHLM_ARATH",0.866782069,"CHLM_ARATH",1
"1510","CHLP_ARATH",0.859082835,"CHLP_ARATH",1
"1511","CHLP_ORYSJ",0.205732456,"CHLP_ORYSJ",5
"1512","CHLP_TOBAC",0.424659237,"CHLP_TOBAC",1
"1513","CHMO_ARATH",0.478176041,"CHMO_ARATH",3
"1514","CHMP1_ORYSJ",0.339779877,"CHMP1_ORYSJ",4
"1515","CHMP5_DICDI",0.073098029,"CHMP5_DICDI",2
"1516","CHR12_ARATH",0.021562697,"CHR12_ARATH",3
"1517","CHR19_ARATH",0.47783629,"CHR19_ARATH",4
"1518","CHR20_ARATH",0.066810287,"CHR20_ARATH",9
"1519","CHR23_ARATH",0.941919301,"CHR23_ARATH",1
"1520","CHR24_ARATH",0.796617212,"CHR24_ARATH",2
"1521","CHR27_ARATH",0.492272835,"CHR27_ARATH",1
"1522","CHR28_ARATH",0.528699812,"CHR28_ARATH",8
"1523","CHR35_ARATH",0.333616919,"CHR35_ARATH",6
"1524","CHR4_ARATH",0.253505863,"CHR4_ARATH",10
"1525","CHR5_ARATH",0.152727814,"CHR5_ARATH",7
"1526","CHR8_ARATH",0.572220235,"CHR8_ARATH",4
"1527","CHR9_ARATH",0.657576448,"CHR9_ARATH",3
"1528","CHUP1_ARATH",0.022641002,"CHUP1_ARATH",9
"1529","CHX20_ARATH",0.878750893,"CHX20_ARATH",1
"1530","CI078_HUMAN",0.641331955,"CI078_HUMAN",1
"1531","CI085_HUMAN",0.782214373,"CI085_HUMAN",1
"1532","CI111_ARATH",0.194533677,"CI111_ARATH",4
"1533","CIA1_ARATH",0.029294268,"CIA1_ARATH",5
"1534","CIA2_ARATH",0.51226276,"CIA2_ARATH",2
"1535","CIA30_ARATH",0.682500316,"CIA30_ARATH",3
"1536","CID11_ARATH",0.309629324,"CID11_ARATH",6
"1537","CID3_ARATH",0.646100501,"CID3_ARATH",1
"1538","CID4_ARATH",0.332627905,"CID4_ARATH",2
"1539","CID7_ARATH",0.002225574,"CID7_ARATH",18
"1540","CID9_ARATH",0.163146626,"CID9_ARATH",2
"1541","CIGR1_ORYSJ",0.090188621,"CIGR1_ORYSJ",5
"1542","CIGR2_ORYSJ",0.050381204,"CIGR2_ORYSJ",10
"1543","CINV1_ARATH",1,"CINV1_ARATH",1
"1544","CINV1_ORYSJ",0.17003355,"CINV1_ORYSJ",10
"1545","CIP8_ARATH",0.567836888,"CIP8_ARATH",1
"1546","CIPK1_ORYSJ",0.183906908,"CIPK1_ORYSJ",3
"1547","CIPK2_ORYSJ",0.388676034,"CIPK2_ORYSJ",13
"1548","CIPK3_ORYSJ",1,"CIPK3_ORYSJ",1
"1549","CIPK5_ORYSJ",0.308569757,"CIPK5_ORYSJ",4
"1550","CIPK6_ORYSJ",0.576505108,"CIPK6_ORYSJ",6
"1551","CIPK7_ORYSJ",0.619030194,"CIPK7_ORYSJ",8
"1552","CIPK8_ORYSJ",0.612876541,"CIPK8_ORYSJ",2
"1553","CIPK9_ORYSJ",0.037116188,"CIPK9_ORYSJ",4
"1554","CIPKA_ORYSJ",1,"CIPKA_ORYSJ",1
"1555","CIPKB_ORYSJ",0.312874924,"CIPKB_ORYSJ",3
"1556","CIPKE_ORYSJ",0.901731909,"CIPKE_ORYSJ",1
"1557","CIPKG_ORYSJ",0.959991211,"CIPKG_ORYSJ",2
"1558","CIPKH_ORYSJ",0.767859022,"CIPKH_ORYSJ",5
"1559","CIPKJ_ORYSJ",0.000674543,"CIPKJ_ORYSJ",5
"1560","CIPKL_ORYSJ",0.365387657,"CIPKL_ORYSJ",3
"1561","CIPKN_ORYSJ",0.060950622,"CIPKN_ORYSJ",5
"1562","CIPKO_ORYSJ",0.775408256,"CIPKO_ORYSJ",2
"1563","CIPKQ_ORYSJ",0.846022658,"CIPKQ_ORYSJ",2
"1564","CIPKR_ORYSJ",0.236879495,"CIPKR_ORYSJ",2
"1565","CIPKT_ORYSJ",0.092476585,"CIPKT_ORYSJ",3
"1566","CIPKU_ORYSJ",0.642531147,"CIPKU_ORYSJ",3
"1567","CIPKV_ORYSJ",0.3080571,"CIPKV_ORYSJ",6
"1568","CIPKW_ORYSJ",0.185777659,"CIPKW_ORYSJ",7
"1569","CIR1A_MOUSE",0.812707941,"CIR1A_MOUSE",1
"1570","CISY2_ARATH",0.942642046,"CISY2_ARATH",1
"1571","CISY4_ARATH",0.867748626,"CISY4_ARATH",2
"1572","CITRX_ORYSI",0.612609459,"CITRX_ORYSI",1
"1573","CK1_ARATH",0.538449827,"CK1_ARATH",1
"1574","CK2_ARATH",0.368971894,"CK2_ARATH",1
"1575","CK5P1_ORYSJ",0.32191656,"CK5P1_ORYSJ",6
"1576","CK5P3_ARATH",0.40991255,"CK5P3_ARATH",4
"1577","CKI2_SCHPO",0.554681432,"CKI2_SCHPO",6
"1578","CKS1_ORYSJ",0.743823713,"CKS1_ORYSJ",1
"1579","CKX11_ORYSJ",0.628722965,"CKX11_ORYSJ",3
"1580","CKX4_ORYSJ",0.085398865,"CKX4_ORYSJ",6
"1581","CKX5_ORYSJ",1,"CKX5_ORYSJ",1
"1582","CKX8_ORYSJ",0.887908224,"CKX8_ORYSJ",1
"1583","CL16A_DICDI",1,"CL16A_DICDI",1
"1584","CLASP_ARATH",0.437036368,"CLASP_ARATH",4
"1585","CLASR_BOVIN",0.44554276,"CLASR_BOVIN",1
"1586","CLASR_HUMAN",0.065058873,"CLASR_HUMAN",9
"1587","CLC1_ORYSJ",0.534280114,"CLC1_ORYSJ",4
"1588","CLC2_ORYSJ",0.758358767,"CLC2_ORYSJ",1
"1589","CLCA_ARATH",0.211540499,"CLCA_ARATH",2
"1590","CLCB_ARATH",0.28195937,"CLCB_ARATH",3
"1591","CLCC_ARATH",0.14437581,"CLCC_ARATH",8
"1592","CLCD_ARATH",0.522684369,"CLCD_ARATH",5
"1593","CLCE_ARATH",0.019127148,"CLCE_ARATH",4
"1594","CLCF_ARATH",0.795936704,"CLCF_ARATH",3
"1595","CLCG_ARATH",0.595711153,"CLCG_ARATH",5
"1596","CLH1_ORYSJ",0.27460357,"CLH1_ORYSJ",8
"1597","CLH2_ARATH",0.034121271,"CLH2_ARATH",6
"1598","CLH2_ORYSJ",0.281011231,"CLH2_ORYSJ",3
"1599","CLL1_ARATH",0.920308436,"CLL1_ARATH",2
"1600","CLP1_ARATH",0.13729121,"CLP1_ARATH",2
"1601","CLPB1_ORYSJ",0.2215104,"CLPB1_ORYSJ",9
"1602","CLPB2_ORYSJ",0.278409474,"CLPB2_ORYSJ",6
"1603","CLPB3_ORYSJ",0.221489155,"CLPB3_ORYSJ",4
"1604","CLPC1_MYCS2",0.64262034,"CLPC1_MYCS2",1
"1605","CLPC1_ORYSJ",0.377712144,"CLPC1_ORYSJ",9
"1606","CLPC2_ORYSJ",0.011204065,"CLPC2_ORYSJ",8
"1607","CLPD1_ORYSJ",0.274503504,"CLPD1_ORYSJ",5
"1608","CLPD2_ORYSJ",0.47688762,"CLPD2_ORYSJ",6
"1609","CLPE_BACSU",0.221690808,"CLPE_BACSU",3
"1610","CLPP_AZOBR",0.323280939,"CLPP_AZOBR",1
"1611","CLPP_SORBI",0.602055556,"CLPP_SORBI",1
"1612","CLPP2_ARATH",0.299034254,"CLPP2_ARATH",5
"1613","CLPP3_ARATH",0.172236355,"CLPP3_ARATH",2
"1614","CLPP4_ARATH",0.497858298,"CLPP4_ARATH",2
"1615","CLPP5_ARATH",0.34271684,"CLPP5_ARATH",2
"1616","CLPP6_ARATH",0.348466238,"CLPP6_ARATH",2
"1617","CLPR1_ARATH",0.919277217,"CLPR1_ARATH",1
"1618","CLPR2_ARATH",1,"CLPR2_ARATH",2
"1619","CLPR3_ARATH",0.382468019,"CLPR3_ARATH",3
"1620","CLPR4_ARATH",0.240313215,"CLPR4_ARATH",2
"1621","CLPS1_ARATH",0.307541427,"CLPS1_ARATH",4
"1622","CLPT1_ARATH",0.70216092,"CLPT1_ARATH",2
"1623","CLPT1_DANRE",0.792189427,"CLPT1_DANRE",2
"1624","CLPX_ACICJ",0.284625498,"CLPX_ACICJ",1
"1625","CLPX1_ARATH",0.380737039,"CLPX1_ARATH",7
"1626","CLPX3_ARATH",0.500435896,"CLPX3_ARATH",3
"1627","CLS_ORYSJ",0.629907085,"CLS_ORYSJ",1
"1628","CLT1_ARATH",0.801201132,"CLT1_ARATH",1
"1629","CLT2_ARATH",1,"CLT2_ARATH",2
"1630","CLT3_ARATH",0.094888846,"CLT3_ARATH",3
"1631","CLU_ARATH",0.730340063,"CLU_ARATH",3
"1632","CLV1_ARATH",0.479209376,"CLV1_ARATH",3
"1633","CM1_ARATH",0.771157292,"CM1_ARATH",1
"1634","CM3_ARATH",0.059750233,"CM3_ARATH",5
"1635","CMBL_MOUSE",0.373003934,"CMBL_MOUSE",2
"1636","CMC3_CAEEL",0.27252379,"CMC3_CAEEL",1
"1637","CMKMT_XENLA",0.55211458,"CMKMT_XENLA",1
"1638","CML1_ARATH",0.003230372,"CML1_ARATH",2
"1639","CML1_ORYSI",0.000850817,"CML1_ORYSI",3
"1640","CML10_ORYSJ",0.608934593,"CML10_ORYSJ",2
"1641","CML13_ORYSJ",0.266639432,"CML13_ORYSJ",2
"1642","CML15_ORYSJ",1,"CML15_ORYSJ",1
"1643","CML16_ORYSJ",0.65761495,"CML16_ORYSJ",1
"1644","CML18_ORYSJ",0.487519998,"CML18_ORYSJ",1
"1645","CML21_ARATH",0.815596368,"CML21_ARATH",1
"1646","CML22_ARATH",0.326975097,"CML22_ARATH",3
"1647","CML22_ORYSJ",0.10347055,"CML22_ORYSJ",3
"1648","CML24_ORYSJ",0.74762839,"CML24_ORYSJ",1
"1649","CML27_ORYSJ",0.420842796,"CML27_ORYSJ",3
"1650","CML29_ORYSJ",0.176307648,"CML29_ORYSJ",5
"1651","CML30_ORYSJ",0.000692922,"CML30_ORYSJ",10
"1652","CML32_ORYSJ",0.83940542,"CML32_ORYSJ",1
"1653","CML4_ORYSJ",1,"CML4_ORYSJ",1
"1654","CML44_ARATH",0.811558499,"CML44_ARATH",1
"1655","CML48_ARATH",0.060337095,"CML48_ARATH",2
"1656","CML49_ARATH",0.189683476,"CML49_ARATH",4
"1657","CML50_ARATH",0.859099933,"CML50_ARATH",1
"1658","CML7_ORYSJ",0.412202961,"CML7_ORYSJ",4
"1659","CML8_ORYSJ",0.625928579,"CML8_ORYSJ",2
"1660","CMT2_ARATH",0.485910805,"CMT2_ARATH",5
"1661","CMTA1_ARATH",0.529614971,"CMTA1_ARATH",6
"1662","CMTA2_ARATH",0.209848888,"CMTA2_ARATH",17
"1663","CMTA3_ARATH",0.376960124,"CMTA3_ARATH",6
"1664","CMTA4_ARATH",0.135438482,"CMTA4_ARATH",7
"1665","CMTA5_ARATH",0.31573481,"CMTA5_ARATH",4
"1666","CMTA6_ARATH",0.291713407,"CMTA6_ARATH",5
"1667","CNBL1_ORYSJ",0.614837198,"CNBL1_ORYSJ",1
"1668","CNBL2_ORYSJ",0.547700037,"CNBL2_ORYSJ",4
"1669","CNBL3_ORYSJ",0.530791735,"CNBL3_ORYSJ",4
"1670","CNBL4_ORYSJ",0.890082914,"CNBL4_ORYSJ",1
"1671","CNBL6_ORYSJ",0.71077728,"CNBL6_ORYSJ",2
"1672","CNBL7_ORYSJ",0.119877538,"CNBL7_ORYSJ",2
"1673","CNBL9_ORYSJ",1,"CNBL9_ORYSJ",1
"1674","CNBLA_ORYSJ",1,"CNBLA_ORYSJ",1
"1675","CNBP_MOUSE",0.61940632,"CNBP_MOUSE",2
"1676","CNBP_RAT",0.899795674,"CNBP_RAT",1
"1677","CND1_HUMAN",1,"CND1_HUMAN",1
"1678","CNDH2_ARATH",0.484762241,"CNDH2_ARATH",4
"1679","CNG14_ARATH",0.268478458,"CNG14_ARATH",3
"1680","CNG15_ARATH",0.723972233,"CNG15_ARATH",3
"1681","CNG17_ARATH",4.49e-05,"CNG17_ARATH",4
"1682","CNG18_ARATH",0.420683738,"CNG18_ARATH",3
"1683","CNG19_ARATH",0.364582249,"CNG19_ARATH",1
"1684","CNG20_ARATH",0.658898944,"CNG20_ARATH",3
"1685","CNGC1_ARATH",0.155483536,"CNGC1_ARATH",7
"1686","CNGC2_ARATH",0.59930772,"CNGC2_ARATH",2
"1687","CNGC4_ARATH",0.027080645,"CNGC4_ARATH",4
"1688","CNGC5_ARATH",0.670993832,"CNGC5_ARATH",1
"1689","CNGC6_ARATH",0.82481408,"CNGC6_ARATH",1
"1690","CNGC8_ARATH",0.518977863,"CNGC8_ARATH",2
"1691","CNIF1_ARATH",0.231408087,"CNIF1_ARATH",3
"1692","CNIH4_ARATH",0.216849986,"CNIH4_ARATH",1
"1693","CNMT_THLFG",0.732913077,"CNMT_THLFG",1
"1694","CNO10_BOVIN",0.344341963,"CNO10_BOVIN",2
"1695","CNO10_HUMAN",0.386260708,"CNO10_HUMAN",1
"1696","CNO10_RAT",0.869936588,"CNO10_RAT",1
"1697","CNO11_HUMAN",0.559040021,"CNO11_HUMAN",2
"1698","CNOT1_DANRE",0.493442019,"CNOT1_DANRE",5
"1699","CNOT1_HUMAN",0.038160392,"CNOT1_HUMAN",4
"1700","CNOT1_MOUSE",0.196801803,"CNOT1_MOUSE",6
"1701","CNOT1_XENTR",0.331307051,"CNOT1_XENTR",8
"1702","CNOT3_HUMAN",0.904518645,"CNOT3_HUMAN",1
"1703","CNOT3_MOUSE",0.226363922,"CNOT3_MOUSE",3
"1704","CNOT4_MOUSE",0.815870382,"CNOT4_MOUSE",1
"1705","CNR1_MAIZE",0.682030997,"CNR1_MAIZE",2
"1706","CNR2_MAIZE",1,"CNR2_MAIZE",2
"1707","CNR4_MAIZE",0.421651417,"CNR4_MAIZE",4
"1708","CNR5_MAIZE",1,"CNR5_MAIZE",1
"1709","CNR6_MAIZE",0.267148334,"CNR6_MAIZE",2
"1710","CNR7_MAIZE",0.872865234,"CNR7_MAIZE",2
"1711","CNR8_MAIZE",0.568226829,"CNR8_MAIZE",2
"1712","CNX1_ARATH",0.0482989,"CNX1_ARATH",6
"1713","CNX2_ARATH",0.837621329,"CNX2_ARATH",2
"1714","CO040_MOUSE",0.713173436,"CO040_MOUSE",2
"1715","CO410_WHEAT",0.073423074,"CO410_WHEAT",4
"1716","COA5_XENTR",0.887805107,"COA5_XENTR",1
"1717","COAD1_ORYSJ",0.923775237,"COAD1_ORYSJ",2
"1718","COAD2_ORYSJ",0.131861122,"COAD2_ORYSJ",3
"1719","COAE_ORYSJ",0.851078084,"COAE_ORYSJ",1
"1720","COB21_ARATH",1,"COB21_ARATH",1
"1721","COB21_ORYSJ",0.482945165,"COB21_ORYSJ",9
"1722","COB22_ARATH",0.048209288,"COB22_ARATH",10
"1723","COB22_ORYSJ",0.22611567,"COB22_ORYSJ",5
"1724","COB23_ARATH",0.33372663,"COB23_ARATH",2
"1725","COB23_ORYSJ",0.242001192,"COB23_ORYSJ",5
"1726","COBL1_ORYSJ",0.780808443,"COBL1_ORYSJ",1
"1727","COBL3_ORYSJ",0.220493571,"COBL3_ORYSJ",1
"1728","COG2_DICDI",0.041409662,"COG2_DICDI",1
"1729","COG2_DROME",0.292570083,"COG2_DROME",1
"1730","COG2_HUMAN",1,"COG2_HUMAN",1
"1731","COG3_HUMAN",0.630341602,"COG3_HUMAN",1
"1732","COG4_ARATH",0.554080239,"COG4_ARATH",1
"1733","COG5_HUMAN",0.933954142,"COG5_HUMAN",1
"1734","COG5_MOUSE",0.455282347,"COG5_MOUSE",1
"1735","COG6_DICDI",0.932723451,"COG6_DICDI",1
"1736","COG6_HUMAN",0.420768899,"COG6_HUMAN",1
"1737","COG7_HUMAN",0.551336788,"COG7_HUMAN",1
"1738","COG7_RAT",0.352118935,"COG7_RAT",1
"1739","COG8_BOVIN",0.381724863,"COG8_BOVIN",1
"1740","COG8_HUMAN",1,"COG8_HUMAN",1
"1741","COG8_MOUSE",0.827158315,"COG8_MOUSE",1
"1742","COI1A_ORYSJ",0.085981176,"COI1A_ORYSJ",8
"1743","COI1B_ORYSJ",0.488410504,"COI1B_ORYSJ",5
"1744","COI2_ORYSJ",0.818095509,"COI2_ORYSJ",1
"1745","COL1_ARATH",0.127841356,"COL1_ARATH",4
"1746","COL10_ARATH",0.226314251,"COL10_ARATH",2
"1747","COL13_ARATH",0.255255954,"COL13_ARATH",3
"1748","COL16_ARATH",0.293795209,"COL16_ARATH",5
"1749","COL2_ARATH",0.81371649,"COL2_ARATH",2
"1750","COL3_ARATH",0.328893809,"COL3_ARATH",6
"1751","COL5_ARATH",0.392587417,"COL5_ARATH",13
"1752","COLD1_ORYSJ",0.87169038,"COLD1_ORYSJ",1
"1753","COMT1_COFCA",0.421051114,"COMT1_COFCA",2
"1754","COMT1_SACOF",0.640805409,"COMT1_SACOF",5
"1755","CONS_ARATH",0.220944445,"CONS_ARATH",2
"1756","COP1_ARATH",0.449617658,"COP1_ARATH",4
"1757","COP10_ARATH",0.089302957,"COP10_ARATH",4
"1758","COP51_ORYSJ",0.090811916,"COP51_ORYSJ",4
"1759","COPA1_ORYSJ",0.255811059,"COPA1_ORYSJ",2
"1760","COPA3_ORYSJ",0.222819873,"COPA3_ORYSJ",10
"1761","COPB2_DICDI",0.804047848,"COPB2_DICDI",1
"1762","COPB2_ORYSJ",0.44850484,"COPB2_ORYSJ",3
"1763","COPD1_ORYSJ",0.380272555,"COPD1_ORYSJ",4
"1764","COPD3_ORYSJ",0.4696621,"COPD3_ORYSJ",3
"1765","COPDA_ARATH",0.373714907,"COPDA_ARATH",1
"1766","COPE1_ORYSJ",0.144984871,"COPE1_ORYSJ",4
"1767","COPG1_ORYSJ",0.551199812,"COPG1_ORYSJ",2
"1768","COPG2_ORYSJ",0.417506923,"COPG2_ORYSJ",4
"1769","COPIA_DROME",0.02410901,"COPIA_DROME",30
"1770","COPZ1_ORYSJ",0.961610385,"COPZ1_ORYSJ",1
"1771","COPZ2_ORYSJ",0.425240622,"COPZ2_ORYSJ",2
"1772","COQ4_ARATH",0.424593258,"COQ4_ARATH",3
"1773","COQ5_ORYSJ",0.124243048,"COQ5_ORYSJ",2
"1774","COQ6_BOVIN",0.654981832,"COQ6_BOVIN",1
"1775","COQ6_RAT",0.68463239,"COQ6_RAT",1
"1776","COQ9_XENTR",0.178509013,"COQ9_XENTR",2
"1777","COR14_PAPSO",0.324871543,"COR14_PAPSO",2
"1778","COR2_PAPSO",0.039814043,"COR2_PAPSO",9
"1779","COSA_ORYSJ",0.753731453,"COSA_ORYSJ",2
"1780","COV1_ARATH",0.456224415,"COV1_ARATH",1
"1781","COX10_ARATH",0.898912137,"COX10_ARATH",2
"1782","COX11_ARATH",0.187967655,"COX11_ARATH",1
"1783","COX15_ARATH",0.359853609,"COX15_ARATH",2
"1784","COX19_MAGOY",0.75641543,"COX19_MAGOY",1
"1785","COX5C_HORVU",0.320937937,"COX5C_HORVU",1
"1786","COX6A_ARATH",0.72497853,"COX6A_ARATH",2
"1787","CP089_HUMAN",0.642146045,"CP089_HUMAN",2
"1788","CP121_ARATH",0.325158147,"CP121_ARATH",2
"1789","CP123_ARATH",0.765269941,"CP123_ARATH",1
"1790","CP18A_ARATH",0.534167377,"CP18A_ARATH",1
"1791","CP18B_ARATH",0.464876149,"CP18B_ARATH",1
"1792","CP19D_ARATH",0.189182498,"CP19D_ARATH",8
"1793","CP21A_ARATH",1,"CP21A_ARATH",1
"1794","CP21C_ARATH",0.350424315,"CP21C_ARATH",3
"1795","CP21D_ARATH",0.923129074,"CP21D_ARATH",2
"1796","CP26B_ARATH",0.753383051,"CP26B_ARATH",1
"1797","CP29B_ARATH",0.000716172,"CP29B_ARATH",4
"1798","CP2A9_MESAU",0.137739381,"CP2A9_MESAU",1
"1799","CP2W1_HUMAN",0.696216157,"CP2W1_HUMAN",1
"1800","CP33_ARATH",0.229591494,"CP33_ARATH",10
"1801","CP41A_ARATH",4.76e-06,"CP41A_ARATH",5
"1802","CP41B_ARATH",0.003265867,"CP41B_ARATH",16
"1803","CP4F3_HUMAN",0.084379818,"CP4F3_HUMAN",1
"1804","CP51_SORBI",0.587254593,"CP51_SORBI",4
"1805","CPD_ARATH",1,"CPD_ARATH",1
"1806","CPGP2_ZINOF",0.106924147,"CPGP2_ZINOF",2
"1807","CPL1_ARATH",0.489587954,"CPL1_ARATH",5
"1808","CPL2_ARATH",0.448739925,"CPL2_ARATH",4
"1809","CPL3_ARATH",0.427969264,"CPL3_ARATH",3
"1810","CPL4_ARATH",0.472049029,"CPL4_ARATH",2
"1811","CPNB4_ARATH",0.595313257,"CPNB4_ARATH",2
"1812","CPP1_ARATH",0.79271899,"CPP1_ARATH",3
"1813","CPR4_ARATH",0.299038735,"CPR4_ARATH",1
"1814","CPR49_ARATH",0.680491398,"CPR49_ARATH",2
"1815","CPR5_ARATH",0.778803218,"CPR5_ARATH",1
"1816","CPRF1_PETCR",0.493339397,"CPRF1_PETCR",3
"1817","CPRF2_PETCR",0.074657503,"CPRF2_PETCR",7
"1818","CPS3B_ARATH",0.001722487,"CPS3B_ARATH",2
"1819","CPSF1_ORYSJ",0.220500028,"CPSF1_ORYSJ",3
"1820","CPSF2_ORYSJ",0.086904956,"CPSF2_ORYSJ",5
"1821","CPSF3_ARATH",0.699692134,"CPSF3_ARATH",3
"1822","CPY28_ARATH",0.580268977,"CPY28_ARATH",3
"1823","CPY57_ARATH",0.734402855,"CPY57_ARATH",3
"1824","CPY71_ARATH",0.505463456,"CPY71_ARATH",4
"1825","CQ10X_DANRE",1,"CQ10X_DANRE",1
"1826","CR26L_ARATH",0.953471938,"CR26L_ARATH",1
"1827","CRBN_MOUSE",0.87919918,"CRBN_MOUSE",2
"1828","CRCB2_STAS1",0.082545719,"CRCB2_STAS1",3
"1829","CRCK1_ARATH",0.819046028,"CRCK1_ARATH",1
"1830","CRCK2_ARATH",0.401218576,"CRCK2_ARATH",1
"1831","CRCK3_ARATH",0.226046103,"CRCK3_ARATH",11
"1832","CRD1_EUPES",0.223145941,"CRD1_EUPES",1
"1833","CRD1_GOSHI",0.392221358,"CRD1_GOSHI",1
"1834","CRD1_HORVU",0.142331476,"CRD1_HORVU",2
"1835","CREC_ASPFU",0.634967852,"CREC_ASPFU",1
"1836","CREC_NEOFI",0.740127094,"CREC_NEOFI",2
"1837","CREG1_HUMAN",0.167092641,"CREG1_HUMAN",1
"1838","CRI4_MAIZE",1,"CRI4_MAIZE",1
"1839","CRIPT_RAT",0.024153594,"CRIPT_RAT",4
"1840","CRK_DAUCA",0.402765484,"CRK_DAUCA",1
"1841","CRK1_ARATH",0.609209148,"CRK1_ARATH",1
"1842","CRK10_ARATH",0.185478092,"CRK10_ARATH",20
"1843","CRK11_ARATH",0.535269881,"CRK11_ARATH",4
"1844","CRK12_ARATH",0.240195521,"CRK12_ARATH",11
"1845","CRK14_ARATH",0.577623166,"CRK14_ARATH",2
"1846","CRK15_ARATH",0.215827085,"CRK15_ARATH",1
"1847","CRK16_ARATH",0.684018972,"CRK16_ARATH",1
"1848","CRK18_ARATH",0.147653975,"CRK18_ARATH",1
"1849","CRK19_ARATH",1,"CRK19_ARATH",1
"1850","CRK20_ARATH",0.069134601,"CRK20_ARATH",3
"1851","CRK21_ARATH",0.869983002,"CRK21_ARATH",2
"1852","CRK23_ARATH",0.595775676,"CRK23_ARATH",3
"1853","CRK24_ARATH",0.557788714,"CRK24_ARATH",2
"1854","CRK25_ARATH",0.372961448,"CRK25_ARATH",7
"1855","CRK26_ARATH",0.172368786,"CRK26_ARATH",8
"1856","CRK27_ARATH",0.137244842,"CRK27_ARATH",4
"1857","CRK28_ARATH",0.297850293,"CRK28_ARATH",11
"1858","CRK29_ARATH",0.781451693,"CRK29_ARATH",6
"1859","CRK30_ARATH",0.738127715,"CRK30_ARATH",1
"1860","CRK33_ARATH",0.558782776,"CRK33_ARATH",4
"1861","CRK35_ARATH",0.701260749,"CRK35_ARATH",1
"1862","CRK37_ARATH",0.889198058,"CRK37_ARATH",1
"1863","CRK39_ARATH",0.211132089,"CRK39_ARATH",2
"1864","CRK4_ARATH",1,"CRK4_ARATH",1
"1865","CRK40_ARATH",0.270670805,"CRK40_ARATH",5
"1866","CRK41_ARATH",0.363370202,"CRK41_ARATH",1
"1867","CRK45_ARATH",1,"CRK45_ARATH",2
"1868","CRK5_ARATH",1,"CRK5_ARATH",1
"1869","CRK6_ARATH",0.500717992,"CRK6_ARATH",4
"1870","CRK7_ARATH",0.37071483,"CRK7_ARATH",9
"1871","CRK8_ARATH",0.255363601,"CRK8_ARATH",8
