"","Group","nSpecies","S","alpha","Variance","Pvalue","FDR","ange","sorgh","NormScore.ange","NormScore.sorgh","ange.count","sorgh.count","ange.count.1","sorgh.count.1"
"5781","ORP2B_ARATH",1,0.176673471698826,1,1,0.838053388,1,0.838053388,NA,0.176673471698826,NA,1,NA,1,NA
"5782","ORP3A_ARATH",1,0.0281338441667047,1,1,0.972258227,1,0.972258227,NA,0.0281338441667047,NA,1,NA,1,NA
"5783","ORP3B_ARATH",1,0.192377735689388,1.8,0.555555555555556,0.928963033261854,1,0.749336895,NA,0.192377735689388,NA,2,NA,2,NA
"5784","ORR1_ORYSJ",1,0.804777112309387,2.46938775510204,0.40495867768595,0.544641787276822,1,0.228681584,NA,0.804777112309387,NA,3,NA,3,NA
"5785","ORR10_ORYSJ",2,0.932853879970684,5.83356087411622,0.171421884776594,0.510630878924267,1,0.172874282,0.125679212,0.957376713979521,0.908331045961846,3,5,3,5
"5786","ORR2_ORYSJ",2,0.983224682756158,7.68643435216644,0.130099335294283,0.470513580298577,1,0.010690436,0.470218697,1.6042618232388,0.362187542273515,9,4,9,4
"5787","ORR21_ORYSI",2,0.718453584153164,3.6,0.277777777777778,0.660405119481467,1,0.399698582,0.289871896,0.611363040621265,0.825544127685062,2,2,2,2
"5788","ORR21_ORYSJ",2,0.516207369413015,4.5271629778672,0.220888888888889,0.864960051464168,1,0.4643828,0.369225046,0.368182112103036,0.664232626722994,4,2,4,2
"5789","ORR22_ORYSI",2,0.202379424909521,3.01204819277108,0.332,0.976442661655582,1,0.881277566,0.559926123,0.12638264477751,0.278376205041533,1,4,1,4
"5790","ORR22_ORYSJ",2,0.787279661303709,4.16443594646272,0.240128558310376,0.61874626702169,1,0.380746409,0.207674184,0.526702755620054,1.04785656698736,3,2,3,2
"5791","ORR23_ORYSI",2,0.208123320088011,2.57142857142857,0.388888888888889,0.961879469363482,1,0.761710954,0.790738553,0.181458747144606,0.234787893031415,2,1,2,1
"5792","ORR23_ORYSJ",2,0.425595646063955,7.23494136976642,0.138218120768584,0.970001644581602,1,0.217987029,0.57732848,0.587506227313647,0.263685064814262,7,4,7,4
"5793","ORR24_ORYSI",2,0.514449390602789,4.16443594646272,0.240128558310376,0.853049112810853,1,0.727329564,0.277243511,0.173659409275705,0.855239371929874,3,2,3,2
"5794","ORR24_ORYSJ",2,1.16212034259929,4.16443594646272,0.240128558310376,0.316819645123318,1,0.421096191,0.062117937,0.471760357752306,1.85248032744627,3,2,3,2
"5795","ORR26_ORYSJ",2,0.573175865631649,5.45733357387696,0.183239669421488,0.85105401958349,1,0.467551108,0.238680887,0.364918374865665,0.781433356397633,4,3,4,3
"5796","ORR4_ORYSJ",2,0.782894959094671,5.45733357387696,0.183239669421488,0.656673975495346,1,0.218709976,0.215503167,0.829095674913837,0.736694243275505,3,4,3,4
"5797","ORR6_ORYSI",2,0.201657271032206,4.78306174167882,0.209071104243996,0.995400381774175,1,0.541855331,0.816742653,0.268360392764381,0.134954149300032,5,2,5,2
"5798","ORR9_ORYSJ",2,0.852472540225518,9.32159731258224,0.107277751491175,0.642019576857745,1,0.170835295,0.05606631,0.721247091337462,0.983697989113574,6,10,6,10
"5799","ORTH2_ARATH",1,2.30927421537304,1,1,0.09933332,1,0.09933332,NA,2.30927421537304,NA,1,NA,1,NA
"5800","ORYA_ORYSJ",2,1.03603542420974,8.66966996258746,0.115344644526878,0.413703423928578,1,0.002944132,0.828660154,1.98975910178209,0.0823117466373981,10,5,10,5
"5801","OS9_ORYSJ",2,0.454642496506884,4.16443594646272,0.240128558310376,0.894236518024393,1,0.573030832,0.372890713,0.371210503791383,0.538074489222385,2,3,2,3
"5802","OSB1_ARATH",2,1.37709331787137,3.6,0.277777777777778,0.208061354542265,1,0.84407469,0.019029485,0.113009528693994,2.64117710704875,2,2,2,2
"5803","OSB3_ARATH",1,1.20194157612779,1.8,0.555555555555556,0.307915841518418,1,0.164818178,NA,1.20194157612779,NA,2,NA,2,NA
"5804","OSGEP_DROME",2,0.51700136596676,2.57142857142857,0.388888888888889,0.76868347434728,1,0.234312464,0.935566635,0.967399825417993,0.0666029065155279,2,1,2,1
"5805","OSGP2_ARATH",2,0.992498634034789,7.9113713670938,0.126400336123691,0.461057893932364,1,0.1491469,0.057455903,0.733871342632396,1.25112592543718,7,5,7,5
"5806","OSR8_ORYSJ",2,0.836603163924256,7.12431201366483,0.140364430710214,0.631339089364869,1,0.126587077,0.173138586,0.905178767251742,0.768027560596769,5,5,5,5
"5807","OST1A_ORYSJ",2,0.362867770937769,3.01204819277108,0.332,0.903289144304151,1,0.859337658,0.302362224,0.15159335158038,0.574142190295158,1,4,1,4
"5808","OST1B_ORYSJ",2,0.553653318402815,8.48288839031305,0.117884375461304,0.926202089288476,1,0.175959256,0.29641154,0.523623539632046,0.583683097173583,15,4,15,4
"5809","OST3_ORYSJ",2,0.450504086439793,3.6,0.277777777777778,0.874894314364467,1,0.420489251,0.615588907,0.577557574881028,0.323450597998557,2,2,2,2
"5810","OST48_ORYSJ",2,0.438186557943903,6.09756097560976,0.164,0.950407056472763,1,0.660230297,0.243994217,0.199279953588858,0.677093162298949,4,4,4,4
"5811","OST4A_ORYSJ",2,0.35611079962853,4.16443594646272,0.240128558310376,0.947824793073366,1,0.371899647,0.771789671,0.539526123944427,0.172695475312633,3,2,3,2
"5812","OSTC_DROME",1,0.55179341642011,1.8,0.555555555555556,0.679087432469552,1,0.43705767,NA,0.55179341642011,NA,2,NA,2,NA
"5813","OTC_PEA",2,0.275946943202405,4.93877551020408,0.202479338842975,0.985984678712115,1,0.730867173,0.497439212,0.171012840886487,0.380881045518324,3,3,3,3
"5814","OTP51_ORYSJ",2,0.250234523926229,2.84705882352941,0.351239669421488,0.954276759067607,1,0.399505963,1,0.500469047852457,0,3,1,3,1
"5815","OTU_ARATH",2,0.36008227727297,8.78657427617268,0.113809997909172,0.993224342010749,1,0.241113825,0.684341237,0.580606593504828,0.139557961041111,6,8,6,8
"5816","OTU1_DANRE",2,0.647788621735805,3.6,0.277777777777778,0.721059124838365,1,0.220967191,0.648155385,1.00649403033253,0.289083213139081,2,2,2,2
"5817","OTU1_DICDI",1,0.0526557283951984,1,1,0.948706569,1,0.948706569,NA,0.0526557283951984,NA,1,NA,1,NA
"5818","OTU6B_HUMAN",1,1.35609147896371,1,1,0.257665904,1,0.257665904,NA,1.35609147896371,NA,1,NA,1,NA
"5819","OTU6B_XENTR",2,0.525529217103363,2.57142857142857,0.388888888888889,0.762184692578658,1,0.390357482,0.654469557,0.62712822612378,0.423930208082947,2,1,2,1
"5820","OTUBL_ARATH",2,0.447132407417507,4.16443594646272,0.240128558310376,0.898979950285046,1,0.767520647,0.268179743,0.176393265502642,0.717871549332372,2,3,2,3
"5821","OTUD5_HUMAN",1,0.0542257614482168,1,1,0.947218237,1,0.947218237,NA,0.0542257614482168,NA,1,NA,1,NA
"5822","OTUD5_RAT",2,0.102722408079916,2,0.5,0.981575666725625,1,0.818932454,0.99432502,0.199753672278688,0.00569114388114309,1,1,1,1
"5823","OVCA2_XENTR",1,1.03321990594192,1.8,0.555555555555556,0.384261262888638,1,0.212284089,NA,1.03321990594192,NA,2,NA,2,NA
"5824","OXA1_ARATH",2,0.632456057417575,4.16443594646272,0.240128558310376,0.757727341709529,1,0.240482504,0.481248858,0.777331603921836,0.487580510913314,3,2,3,2
"5825","OXA1L_ARATH",2,2.12470988446263,2.84705882352941,0.351239669421488,0.0506237746158485,1,0.001412426,0.511757958,3.57951626492541,0.669903503999849,3,1,3,1
"5826","OXR1_HUMAN",1,0.279389391969877,1,1,0.75624537,1,0.75624537,NA,0.279389391969877,NA,1,NA,1,NA
"5827","OXR1_XENTR",1,0.386925248926228,1.8,0.555555555555556,0.798210075085734,1,0.559681239,NA,0.386925248926228,NA,2,NA,2,NA
"5828","OXSR1_PIG",1,0.488269943195846,1,1,0.61368719,1,0.61368719,NA,0.488269943195846,NA,1,NA,1,NA
"5829","P1254_THEMA",1,0.630356454654571,2.46938775510204,0.40495867768595,0.67461129185242,1,0.314851714,NA,0.630356454654571,NA,3,NA,3,NA
"5830","P2_ARATH",1,0.471748753859012,3.04878048780488,0.328,0.832574517216388,1,0.374257991,NA,0.471748753859012,NA,4,NA,4,NA
"5831","P24B2_ARATH",2,0.576942090861556,5.45733357387696,0.183239669421488,0.848070103880043,1,0.330107287,0.319781517,0.532002031314189,0.621882150408923,4,3,4,3
"5832","P24B3_ARATH",2,0.256426807857436,2,0.5,0.905873201793467,1,0.803829083,0.74491512,0.218368615735544,0.294484999979328,1,1,1,1
"5833","P24D3_ARATH",2,0.76876121606463,7.12431201366483,0.140364430710214,0.706994433291923,1,0.141615309,0.210970866,0.856047148537086,0.681475283592175,5,5,5,5
"5834","P24D8_ARATH",2,0.551404893255093,2,0.5,0.69800058192247,1,0.840522404,0.394917611,0.173731670926555,0.929078115583631,1,1,1,1
"5835","P28_VAR67",1,0.308989607553887,1,1,0.7341884,1,0.7341884,NA,0.308989607553887,NA,1,NA,1,NA
"5836","P2A01_ARATH",2,1.81452590242208,6.09756097560976,0.164,0.0390965369959841,1,0.151497323,0.003436378,0.905849915594796,2.72320188924937,4,4,4,4
"5837","P2A10_ARATH",2,0.23563089864118,2.57142857142857,0.388888888888889,0.950056624437932,1,0.606669058,0.871028513,0.333181230552622,0.138080566729737,2,1,2,1
"5838","P2A11_ARATH",1,0,1,1,1,1,1,NA,0,NA,1,NA,1,NA
"5839","P2A13_ARATH",2,0.779474816986581,9.86382497025641,0.101380549940355,0.739827813082678,1,0.152684877,0.086890058,0.724829408425959,0.834120225547204,7,10,7,10
"5840","P2A14_ARATH",1,0.322106414551669,1,1,0.724621076,1,0.724621076,NA,0.322106414551669,NA,1,NA,1,NA
"5841","P2C01_ORYSJ",2,2.37841176169274,3.20394395433316,0.312115322319404,0.0236560281916219,0.962174397512155,2.69e-05,0.630296688,4.29525888626795,0.461564637117526,6,1,6,1
"5842","P2C02_ORYSJ",2,0.521928710753799,7.55871966763495,0.132297537674511,0.931358532602407,1,0.279495527,0.304332976,0.558292988361836,0.485564433145762,5,6,5,6
"5843","P2C03_ORYSJ",1,0.568124411718383,1.8,0.555555555555556,0.667495627692122,1,0.42648136,NA,0.568124411718383,NA,2,NA,2,NA
"5844","P2C04_ORYSJ",2,0.162382650315072,6.57107006667348,0.152182215355107,0.999715510062871,1,0.588445011,0.851828939,0.254530462031933,0.0702348385982107,4,5,4,5
"5845","P2C05_ORYSJ",2,0.385390000026958,3.6,0.277777777777778,0.915354353590561,1,0.737178753,0.426883078,0.203283249878145,0.567496750175771,2,2,2,2
"5846","P2C06_ORYSJ",2,1.3077023184339,6.93888744032152,0.144115322319404,0.193860086712824,1,0.008584639,0.245851482,1.9419513614711,0.673453275396702,6,4,6,4
"5847","P2C07_ORYSJ",1,0.827169843552282,1,1,0.437285122,1,0.437285122,NA,0.827169843552282,NA,1,NA,1,NA
"5848","P2C08_ORYSJ",2,0.188541849063507,2.57142857142857,0.388888888888889,0.969377217843688,1,0.745001937,0.8345705,0.196245640403972,0.180838057723043,2,1,2,1
"5849","P2C09_ORYSJ",2,0.929107318841311,6.09756097560976,0.164,0.517186850233911,1,0.179728348,0.115906465,0.82382819799627,1.03438643968635,4,4,4,4
"5850","P2C10_ORYSJ",2,0.361100656198611,9.32159731258224,0.107277751491175,0.994517537841076,1,0.216697701,0.612493641,0.522112855802135,0.200088456595088,10,6,10,6
"5851","P2C11_ORYSJ",2,1.32826065179589,6.57107006667348,0.152182215355107,0.186442370679078,1,0.020358395,0.165693998,1.86924572229523,0.78727558129654,4,5,4,5
"5852","P2C12_ARATH",2,0.635641236225597,3.6,0.277777777777778,0.731357151625375,1,0.785143081,0.18918415,0.161259539345905,1.11002293310529,2,2,2,2
"5853","P2C12_ORYSJ",2,0.276161817546085,8.45440387372157,0.11828155064939,0.998467509566435,1,0.64871572,0.401781592,0.152974741009608,0.399348894082563,9,5,9,5
"5854","P2C13_ORYSJ",2,0.259558318695076,2.57142857142857,0.388888888888889,0.938619131006547,1,1,0.459013822,0,0.519116637390152,1,2,1,2
"5855","P2C14_ORYSJ",2,0.952356463964927,5.12539247951975,0.195107009657473,0.484518064141444,1,0.084065174,0.240609869,0.954993955933073,0.949718971996781,7,2,7,2
"5856","P2C15_ORYSJ",2,0.108634474543335,4.16443594646272,0.240128558310376,0.999169915793682,1,0.701747132,0.964526446,0.193190264004022,0.0240786850826491,3,2,3,2
"5857","P2C19_ARATH",2,0.277434195431305,10.5926045797058,0.0944054875715729,0.999569440322569,1,0.446393985,0.458656646,0.296760756755705,0.258107634106906,8,11,8,11
"5858","P2C26_ORYSJ",1,1.78472333497944,1,1,0.167843491,1,0.167843491,NA,1.78472333497944,NA,1,NA,1,NA
"5859","P2C27_ARATH",2,0.483642778567967,2.57142857142857,0.388888888888889,0.793830703737884,1,0.324342636,0.805212532,0.750636535633391,0.216649021502544,2,1,2,1
"5860","P2C27_ORYSJ",2,0.505051481606518,6.93888744032152,0.144115322319404,0.930935930081651,1,0.316546358,0.32424782,0.469504317285555,0.540598645927481,6,4,6,4
"5861","P2C28_ORYSJ",2,0.852765940948111,5.83356087411622,0.171421884776594,0.592688227574617,1,0.158518737,0.192448882,0.806663859039655,0.898868022856567,5,3,5,3
"5862","P2C30_ORYSJ",2,0.437361863063165,2.57142857142857,0.388888888888889,0.827747436960278,1,1,0.269257909,0,0.874723726126329,1,2,1,2
"5863","P2C32_ORYSJ",2,0.861521105445213,6.93888744032152,0.144115322319404,0.600512067300358,1,0.081303997,0.233239001,1.02431024491642,0.698731965974008,6,4,6,4
"5864","P2C33_ORYSJ",2,0.861375729785587,4.5271629778672,0.220888888888889,0.559837939799209,1,0.797856769,0.088785464,0.108396568853186,1.61435489071799,4,2,4,2
"5865","P2C34_ORYSJ",2,1.95471053902877,7.68643435216644,0.130099335294283,0.0137511789112599,0.716999795566836,6.2e-05,0.364281175,3.42470303769902,0.484718040358526,9,4,9,4
"5866","P2C35_ORYSJ",2,0.708931240685404,4.5271629778672,0.220888888888889,0.702217697254722,1,0.077864203,0.749172756,1.22533869924072,0.192523782130083,4,2,4,2
"5867","P2C36_ORYSJ",2,0.622576395591753,3.6,0.277777777777778,0.742364401055677,1,0.288608789,0.535236803,0.828455452793749,0.416697338389757,2,2,2,2
"5868","P2C38_ORYSJ",2,0.732029035834433,4.93877551020408,0.202479338842975,0.693138344447165,1,0.124426188,0.548776591,1.13675051256145,0.327307559107412,3,3,3,3
"5869","P2C39_ORYSJ",2,0.388880897783426,6.1216372352194,0.163354991740892,0.96971272535488,1,0.390924046,0.485263867,0.383364079029118,0.394397716537734,6,3,6,3
"5870","P2C40_ORYSJ",2,0.652368793012155,4.93877551020408,0.202479338842975,0.767554512039553,1,0.218463755,0.418581465,0.829710086843527,0.475027499180782,3,3,3,3
"5871","P2C41_ORYSJ",2,0.70621944308688,6.93888744032152,0.144115322319404,0.769061964556917,1,0.168084363,0.255808261,0.855978847154444,0.556460039019317,4,6,4,6
"5872","P2C44_ORYSJ",2,0.908165436436902,11.714378873131,0.0853651747847836,0.589455801227342,1,0.027207707,0.134994712,1.10846868005058,0.707862192823225,14,9,14,9
"5873","P2C45_ORYSJ",2,0.955705306943015,7.55871966763495,0.132297537674511,0.500628531351274,1,0.154700334,0.06853115,0.817342494476494,1.09406811940954,5,6,5,6
"5874","P2C47_ARATH",2,0.0359229815209036,2,0.5,0.99753943026654,1,0.930674243,1,0.0718459630418071,0,1,1,1,1
"5875","P2C47_ORYSJ",2,0.249063898098585,4.78306174167882,0.209071104243996,0.989472685959094,1,0.601260223,0.661668121,0.22280034516618,0.27532745103099,5,2,5,2
"5876","P2C48_ORYSJ",2,0.673986006083114,4.78306174167882,0.209071104243996,0.742825877066757,1,0.400605539,0.241470263,0.400632713468386,0.947339298697842,5,2,5,2
"5877","P2C49_ORYSJ",2,0.669984494592747,6.57107006667348,0.152182215355107,0.796181238570399,1,0.235921938,0.228391699,0.693242063932715,0.646726925252779,4,5,4,5
"5878","P2C50_ORYSJ",2,0.415040806567326,4.93877551020408,0.202479338842975,0.938927669787261,1,0.320687924,0.680770889,0.620338269884402,0.209743343250249,3,3,3,3
"5879","P2C52_ORYSJ",2,0.306704028451503,2.84705882352941,0.351239669421488,0.927154181147357,1,0.870635506,0.418697596,0.138531867327767,0.47487618957524,1,3,1,3
"5880","P2C53_ORYSJ",2,1.55980788334433,5.45733357387696,0.183239669421488,0.103982242707059,1,0.007194647,0.409873653,2.69150072819721,0.428115038491449,3,4,3,4
"5881","P2C54_ORYSJ",2,1.31521067006819,2.57142857142857,0.388888888888889,0.25300725240236,1,0.038252738,0.634620616,2.1756934263814,0.454727913754984,2,1,2,1
"5882","P2C55_ARATH",2,0.63509306827205,5.83356087411622,0.171421884776594,0.809555876329596,1,0.298183387,0.248279458,0.66002541225582,0.61016072428828,3,5,3,5
"5883","P2C56_ORYSJ",1,0.600908695859457,1.8,0.555555555555556,0.644455286804385,1,0.406015865,NA,0.600908695859457,NA,2,NA,2,NA
"5884","P2C57_ORYSJ",2,0.60807065694419,4.93877551020408,0.202479338842975,0.806447870365098,1,0.284393523,0.378251465,0.685852557585814,0.530288756302566,3,3,3,3
"5885","P2C58_ORYSJ",2,0.752701572347953,8.15474504144786,0.122627990809931,0.743756140209463,1,0.084789322,0.227717693,0.79517181390565,0.710231330790257,12,4,12,4
"5886","P2C60_ORYSJ",2,0.4822144477878,5.45733357387696,0.183239669421488,0.914521746792418,1,0.264634329,0.54977724,0.638115022314078,0.326313873261521,4,3,4,3
"5887","P2C62_ORYSJ",2,0.57816089514735,6.1216372352194,0.163354991740892,0.864717649181581,1,0.13362229,0.541294025,0.821525792032119,0.334795998262581,6,3,6,3
"5888","P2C64_ORYSJ",2,0.344569402225429,5.45733357387696,0.183239669421488,0.975145176546645,1,0.420085194,0.606409896,0.416302917800357,0.272835886650501,4,3,4,3
"5889","P2C65_ORYSJ",2,0.229467772165679,2.57142857142857,0.388888888888889,0.95283227049934,1,0.502377567,1,0.458935544331359,0,2,1,2,1
"5890","P2C66_ORYSJ",2,0.820581608993335,4.5271629778672,0.220888888888889,0.597739067094748,1,0.106984769,0.426349737,1.07283302421444,0.568330193772232,4,2,4,2
"5891","P2C67_ORYSJ",1,0.0855015239370787,1,1,0.918051744,1,0.918051744,NA,0.0855015239370787,NA,1,NA,1,NA
"5892","P2C68_ORYSJ",2,1.11596945779738,3.6,0.277777777777778,0.349313995634874,1,0.06192946,0.567707425,1.85450618906148,0.377432726533278,2,2,2,2
"5893","P2C70_ARATH",2,0.485444225477762,5.45733357387696,0.183239669421488,0.912572411688788,1,0.262328415,0.605288482,0.729904400629248,0.240984050326277,3,4,3,4
"5894","P2C70_ORYSJ",2,0.728547591122869,7.55871966763495,0.132297537674511,0.75882356606119,1,0.049480182,0.591346467,1.22701349110644,0.230081691139299,6,5,6,5
"5895","P2C71_ORYSJ",2,0.63674321456665,4.93877551020408,0.202479338842975,0.781528109968336,1,0.318389354,0.304146782,0.624261960818482,0.649224468314817,3,3,3,3
"5896","P2C72_ORYSJ",2,0.329133889155368,2.84705882352941,0.351239669421488,0.914842889375779,1,0.384135987,0.872494071,0.521868357966619,0.136399420344117,3,1,3,1
"5897","P2C73_ORYSJ",1,0,1,1,1,1,1,NA,0,NA,1,NA,1,NA
"5898","P2C76_ORYSJ",2,0.662717273882676,2.57142857142857,0.388888888888889,0.656083944183165,1,0.177856342,0.840088138,1.15118608130668,0.174248466458669,2,1,2,1
"5899","P2C79_ARATH",1,0,1,1,1,1,1,NA,0,NA,1,NA,1,NA
"5900","P2SAF_ORYSJ",2,0.412160762236976,2.84705882352941,0.351239669421488,0.862894158683023,1,0.403221076,0.719714002,0.49542015914493,0.328901365329022,3,1,3,1
"5901","P4H3_ARATH",2,0.670409806707052,6.57107006667348,0.152182215355107,0.795777705266108,1,0.298869244,0.184258922,0.528941217055444,0.811878396358659,5,4,5,4
"5902","P4H4_ARATH",2,1.69167448275075,3.6,0.277777777777778,0.103550437146783,1,0.045411197,0.137651951,2.06133104959137,1.32201791591013,2,2,2,2
"5903","P4H7_ARATH",2,0.795116147804451,4.16443594646272,0.240128558310376,0.611635812407928,1,0.219070062,0.34657777,1.01224245501347,0.577989840595429,2,3,2,3
"5904","P4H9_ARATH",1,0,1,1,1,1,1,NA,0,NA,1,NA,1,NA
"5905","P4KA1_ARATH",2,0.472395401742844,9.2667416075406,0.107912796358352,0.972215114648324,1,0.292195713,0.278548947,0.474507997719972,0.470282805765716,7,8,7,8
"5906","P4KB1_ARATH",2,0.979184745092243,6.1216372352194,0.163354991740892,0.466695357940335,1,0.963800032,0.008662676,0.0201116954039979,1.93825779478049,3,6,3,6
"5907","P4KB2_ARATH",1,0.777228297140909,1,1,0.459678339,1,0.459678339,NA,0.777228297140909,NA,1,NA,1,NA
"5908","P4KG3_ARATH",2,0.487093064237255,3.12322156585406,0.320182215355107,0.825455978376202,1,0.776376601,0.192734847,0.253117565956994,0.721068562517516,1,5,1,5
"5909","P4KG4_ARATH",2,0.473991272004793,6.53875360649957,0.152934345011256,0.940708122132193,1,0.308376689,0.388911389,0.432853224144519,0.515129319865067,8,3,8,3
"5910","P4KG5_ARATH",1,0.0873154450318135,1,1,0.91638798,1,0.91638798,NA,0.0873154450318135,NA,1,NA,1,NA
"5911","P4KG7_ARATH",2,0.749165437102753,10.3256597885118,0.0968461115785152,0.782042900477606,1,0.072619919,0.183830627,0.845097642517758,0.653233231687748,12,7,12,7
"5912","P5CR_SOYBN",1,0.263290655134851,1,1,0.768518491,1,0.768518491,NA,0.263290655134851,NA,1,NA,1,NA
"5913","P5CS_ORYSJ",2,0.605121391723818,10.3256597885118,0.0968461115785152,0.916479009728391,1,0.139725579,0.224567038,0.634206031772152,0.576036751675484,12,7,12,7
"5914","PAB2A_XENLA",2,0.264818541880731,2.57142857142857,0.388888888888889,0.935968563945424,1,0.683990515,0.798724832,0.379811228414798,0.149825855346664,1,2,1,2
"5915","PABN2_ARATH",2,0.884189197716948,6.1216372352194,0.163354991740892,0.564299595470326,1,0.026676668,0.588477962,1.47916977685308,0.28920861858082,6,3,6,3
"5916","PABN3_ARATH",2,0.891828357930337,5.45733357387696,0.183239669421488,0.546914772978127,1,0.296447567,0.110796667,0.583624759670398,1.20003195619028,4,3,4,3
"5917","PABP2_ARATH",2,0.0953487703521659,3.01204819277108,0.332,0.996907493778377,1,0.945250837,0.755795409,0.0563049507314551,0.134392589972877,1,4,1,4
"5918","PABP2_MOUSE",2,0.585581723624831,2,0.5,0.673073816513388,1,0.596606889,0.51961528,0.516496859867921,0.654666587381741,1,1,1,1
"5919","PABP8_ARATH",2,0.585947124009515,6.57107006667348,0.152182215355107,0.869221389782105,1,0.660604343,0.12705166,0.181576726301031,0.990317521717998,5,4,5,4
"5920","PAC_ARATH",2,0.0923456892422206,2,0.5,0.984905995982298,1,0.844320342,0.984650942,0.169223304265168,0.0154680742192728,1,1,1,1
"5921","PAD4_ARATH",2,0.338230920661105,8.85794298894703,0.112893027336911,0.995537441536372,1,0.3149544,0.511175013,0.382574283852978,0.293887557469233,11,5,11,5
"5922","PAE2_ARATH",1,2.74057756699966,3.04878048780488,0.328,0.0110998201619307,0.631622458829865,0.003314208,NA,2.74057756699966,NA,4,NA,4,NA
"5923","PAE3_ARATH",2,1.17090871356547,2,0.5,0.321324864629907,1,0.156636162,0.613860347,1.85382960254302,0.487987824587923,1,1,1,1
"5924","PAE5_ARATH",2,0.530797107283999,6.57107006667348,0.152182215355107,0.908651594106264,1,0.320279871,0.309492186,0.498639446080449,0.562954768487549,5,4,5,4
"5925","PAE8_ARATH",2,1.24719151601249,4.78306174167882,0.209071104243996,0.257262647466545,1,0.007379999,0.596488087,2.14991902592896,0.344464006096012,5,2,5,2
"5926","PAF1_ARATH",2,0.389279427861177,6.1216372352194,0.163354991740892,0.969582883558137,1,0.379695149,0.495238964,0.395259831714973,0.383299024007381,6,3,6,3
"5927","PAH1_ARATH",2,0.845931262665884,7.9113713670938,0.126400336123691,0.632102662901948,1,0.063999228,0.282171377,1.20389091599791,0.487971609333862,5,7,5,7
"5928","PAH2_ARATH",2,0.790573687607376,9.2667416075406,0.107912796358352,0.717900524881685,1,0.238831689,0.064987938,0.526884280517143,1.05426309469761,8,7,8,7
"5929","PAHX1_ORYSJ",2,0.457025127349439,5.45733357387696,0.183239669421488,0.92890510158915,1,0.448851372,0.3787712,0.384510463720154,0.529539790978725,4,3,4,3
"5930","PAI1_ARATH",2,1.95823931198016,2,0.5,0.0978924280115044,1,0.465606431,0.042763769,0.764414570375074,3.15206405358525,1,1,1,1
"5931","PAL1_ORYSJ",2,1.05990245291235,6.69617426407285,0.149339004715771,0.389492613835693,1,0.10288758,0.083098484,1.24042818716475,0.879376718659948,3,9,3,9
"5932","PAL2_ORYSI",2,0.5336759626941,10.7225078329285,0.0932617644660543,0.960386874030811,1,0.119989277,0.394184758,0.74951456084806,0.31783736454014,9,10,9,10
"5933","PAL2_ORYSJ",2,0.584967142139055,6.93888744032152,0.144115322319404,0.877953293408154,1,0.31277901,0.223236586,0.557884020548683,0.612050263729426,4,6,4,6
"5934","PALD_CHICK",2,0.578732518621797,6.93888744032152,0.144115322319404,0.882679262475044,1,0.384213569,0.180706945,0.459147221629624,0.69831781561397,4,6,4,6
"5935","PALD_HUMAN",1,0.237224336066066,1.8,0.555555555555556,0.901464656423489,1,0.700587154,NA,0.237224336066066,NA,2,NA,2,NA
"5936","PALY_MAIZE",1,0.695326928191998,4.02477183833116,0.248461289277616,0.69702031046751,1,0.18203597,NA,0.695326928191998,NA,6,NA,6,NA
"5937","PALY_WHEAT",2,1.11081125413192,8.45069638729636,0.118333443087988,0.335451927278847,1,0.042068212,0.086372735,1.22199670413994,0.999625804123894,7,6,7,6
"5938","PAM68_ARATH",2,0.995227035801217,6.1216372352194,0.163354991740892,0.450880844692209,1,0.335204788,0.032845228,0.596189250800006,1.39426482080243,3,6,3,6
"5939","PANC_ORYSJ",2,0.198807060004141,4.16443594646272,0.240128558310376,0.992354122121801,1,0.882066015,0.610334037,0.0684482066386159,0.329165913369667,3,2,3,2
"5940","PANK1_ORYSJ",2,0.609509368301614,6.57107006667348,0.152182215355107,0.850199992850354,1,0.367306587,0.185311309,0.480748028519055,0.738270708084173,4,5,4,5
"5941","PANK2_ORYSJ",2,0.760673469007468,8.20500090088694,0.121876890944875,0.735734813856803,1,0.028631968,0.613489585,1.30736504399725,0.213981894017689,8,5,8,5
"5942","PAO_ARATH",2,1.07057342478417,4.16443594646272,0.240128558310376,0.380554003683169,1,0.275156993,0.095534878,0.860275640380849,1.28087120918749,2,3,2,3
"5943","PAO_MAIZE",2,0.548182841504666,4.16443594646272,0.240128558310376,0.827435846733247,1,0.687882407,0.211670441,0.24942491714362,0.846940765865712,2,3,2,3
"5944","PAO2_ARATH",2,1.04511450383045,12.3385493669655,0.0810468046330749,0.400956090573604,1,0.005366453,0.221380232,1.57541511474469,0.514813892916211,15,10,15,10
"5945","PAO4_ARATH",2,0.595258429898148,5.83356087411622,0.171421884776594,0.843655647521964,1,0.347018486,0.246551076,0.577296669097668,0.613220190698629,3,5,3,5
"5946","PAP10_ARATH",2,0.602713922345435,4.78306174167882,0.209071104243996,0.805799667027077,1,0.477370662,0.266504594,0.32385197985694,0.881575864833929,5,2,5,2
"5947","PAP11_ARATH",2,0.911855807292083,2.84705882352941,0.351239669421488,0.481249758630219,1,0.14099528,0.469939923,1.06856119873177,0.755150415852396,3,1,3,1
"5948","PAP12_ARATH",2,0.687690503994574,8.45069638729636,0.118333443087988,0.817612134545957,1,0.283993735,0.113014866,0.485488799254207,0.889892208734941,7,6,7,6
