"","gene","adr7","adr8","aww7","aww8"
"1838","CML8_ORYSJ",21.34475,12.69325,19.52475,18.33075
"1839","CMR1_CHAGB",1.418,5.322,7.048,2.545
"1840","CMS1_XENLA",6.075,0,3.959,2.672
"1841","CMT2_ARATH",5.80175,5.45925,4.75225,4.123
"1842","CMTA1_ARATH",12.4395,9.10083333333333,10.8001666666667,10.516
"1843","CMTA2_ARATH",8.62253846153846,7.65776923076923,9.094,9.52938461538461
"1844","CMTA3_ARATH",16.79975,8.46425,12.860125,14.652125
"1845","CMTA4_ARATH",7.196,2.79828571428571,5.02092857142857,6.72714285714286
"1846","CMTA5_ARATH",10.8662857142857,7.35271428571429,9.161,9.49171428571429
"1847","CMTA6_ARATH",4.46225,3.63325,4.74725,4.4995
"1848","CN10B_XENLA",14.379,14.382,11.712,12.811
"1849","CNBL1_ORYSJ",6.8395,6.6555,5.768,6.875
"1850","CNBL2_ORYSJ",23.699,25.397,25.3785,30.2805
"1851","CNBL3_ORYSJ",10.218,7.675,10.3166666666667,6.37466666666667
"1852","CNBL4_ORYSJ",8.478,11.18,2.685,0.793
"1853","CNBL6_ORYSJ",12.091,15.523,17.1645,19.2655
"1854","CNBL7_ORYSJ",13.983,4.166,12.101,11.5145
"1855","CNBL9_ORYSJ",8.975,4.6535,8.7585,4.086
"1856","CNBP_BOVIN",11.663,6.715,10.251,11.969
"1857","CND1_XENLA",5.265,4.048,1.866,3.592
"1858","CNDH2_ARATH",8.00566666666667,8.41033333333333,6.42966666666667,7.934
"1859","CNG14_ARATH",5.64283333333333,5.39583333333333,5.59016666666667,6.782
"1860","CNG15_ARATH",3.323,5.039,6.0685,2.0945
"1861","CNG17_ARATH",7.271125,6.49125,6.258,6.943625
"1862","CNG19_ARATH",5.891,3.62,5.037,9.288
"1863","CNG20_ARATH",2.46171428571429,4.30357142857143,3.26785714285714,3.993
"1864","CNGC1_ARATH",4.6642,4.6864,5.8656,5.4895
"1865","CNGC2_ARATH",6.051,8.70633333333333,8.94833333333333,6.66466666666667
"1866","CNGC4_ARATH",6.827,4.60166666666667,6.62333333333333,5.61466666666667
"1867","CNGC6_ARATH",7.50833333333333,7.568,6.57133333333333,7.61733333333333
"1868","CNGC8_ARATH",16.395,7.111,14.521,25.534
"1869","CNIF1_ARATH",10.0335,10.538,6.8125,9.60575
"1870","CNIH1_ARATH",6.527,4.327,1.368,1.811
"1871","CNIH4_ARATH",9.021,6.575,5.276,9.258
"1872","CNMT_THLFG",11.442,7.5825,16.247,12.6935
"1873","CNO10_HUMAN",10.577,8.557,11.204,11.95
"1874","CNO10_MOUSE",1.519,1.317,3.109,2.711
"1875","CNO11_HUMAN",9.859,11.073,9.681,9.963
"1876","CNOT1_DANRE",8.54725,6.412,2.975,5.84275
"1877","CNOT1_HUMAN",9.49471428571429,5.45557142857143,7.40342857142857,7.13028571428571
"1878","CNOT1_MOUSE",3.92166666666667,7.53566666666667,3.76233333333333,3.25533333333333
"1879","CNOT1_XENTR",6.63042857142857,4.35857142857143,5.73485714285714,6.16014285714286
"1880","CNOT3_HUMAN",10.089,5.2205,8.007,7.3595
"1881","CNOT4_HUMAN",5.56166666666667,3.96066666666667,4.43283333333333,4.45466666666667
"1882","CNPY1_DANRE",4.547,1.639,2.913,2.016
"1883","CNR1_MAIZE",17.232,16.953,17.869,21.688
"1884","CNR10_MAIZE",8.653,10.795,12.79,7.976
"1885","CNR13_MAIZE",16.247,1.039,5.328,8.515
"1886","CNR4_MAIZE",9.5992,13.3372,11.6296,7.8824
"1887","CNR5_MAIZE",2.0715,3.9305,3.317,2.163
"1888","CNR6_MAIZE",2.4485,1.40116666666667,1.62733333333333,1.6425
"1889","CNR8_MAIZE",22.231,20.679,21.072,26.17
"1890","CNRB_DICDI",21.8025,15.084,22.419,23.865
"1891","CNX1_ARATH",7.0525,10.996875,11.102,8.162125
"1892","CNX2_ARATH",7.631,3.513,4.716,7.829
"1893","CNX3_ARATH",10.181,4.755,5.359,4.424
"1894","CO040_MOUSE",3.33683333333333,2.37033333333333,3.40483333333333,3.254
"1895","CO410_WHEAT",6.2228,6.7929,7.3238,9.2025
"1896","COA5_XENTR",7.705,2.142,5.193,9.18
"1897","COAD1_ORYSJ",5.33,5.7295,3.3685,5.05
"1898","COAD2_ORYSJ",5.183,5.992,10.0645,8.294
"1899","COAE_ORYSJ",4.56866666666667,11.3336666666667,2.94366666666667,5.768
"1900","COB21_ARATH",11.961,6.21466666666667,8.551,10.9873333333333
"1901","COB21_ORYSJ",4.84907692307692,3.79515384615385,5.08176923076923,4.51630769230769
"1902","COB22_ARATH",5.06781818181818,2.49809090909091,4.12054545454545,4.04109090909091
"1903","COB22_ORYSJ",7.6154,5.4992,5.9215,6.292
"1904","COB23_ARATH",4.258625,2.86875,3.03175,3.546625
"1905","COB23_ORYSJ",7.309,2.10233333333333,5.77333333333333,7.88166666666667
"1906","COBL1_ORYSJ",4.952,3.834,4.789,8.603
"1907","COBL3_ORYSJ",2.452,27.9723333333333,7.352,3.99933333333333
"1908","COBL5_ORYSJ",0,9.927,2.363,2.085
"1909","COG1_HUMAN",2.84,1.103,2.1195,3.5625
"1910","COG2_DICDI",3.24,13.761,4.239,3.925
"1911","COG2_HUMAN",5.109,1.96,0.943,1.664
"1912","COG3_AEDAE",3.222,5.9755,3.6225,4.639
"1913","COG3_DICDI",6.481,6.211,5.1,6.577
"1914","COG3_HUMAN",4.842,4.476,2.664,7.36
"1915","COG3_MOUSE",7.926,10.077,3.296,6.019
"1916","COG4_ARATH",5.04133333333333,4.43733333333333,2.33533333333333,2.43033333333333
"1917","COG6_DICDI",2.936,4.584,6.426,9.023
"1918","COG6_HUMAN",5.784,1.24966666666667,3.09566666666667,2.447
"1919","COG6_MOUSE",0,3.802,8.634,11.637
"1920","COG7_MOUSE",9.187,3.041,5.597,6.782
"1921","COG7_RAT",6.379,6.768,6.478,8.025
"1922","COG8_DICDI",10.66,11.555,7.411,8.182
"1923","COG8_HUMAN",16.266,14.307,11.381,15.453
"1924","COI1A_ORYSJ",13.5013333333333,9.55633333333333,12.5726666666667,12.8763333333333
"1925","COI1B_ORYSJ",19.318,18.8892857142857,16.165,19.1711428571429
"1926","COI2_ORYSJ",6.1434,6.6054,6.4572,6.4418
"1927","COIL_ARATH",5.321,0,1.669,3.915
"1928","COL10_ARATH",4.339,5.269,2.985,4.92633333333333
"1929","COL13_ARATH",12.81825,12.74125,9.92925,10.193
"1930","COL14_ARATH",3.3095,0,5.4105,4.2865
"1931","COL16_ARATH",64.4495,83.70425,62.696,68.830625
"1932","COL3_ARATH",59.2148,66.7151,52.6393,62.7893
"1933","COL4_ARATH",34.952,6.832,26.721,29.282
"1934","COL5_ARATH",47.6760666666667,47.4566666666667,44.7308666666667,50.4764666666667
"1935","COLD1_ORYSJ",3.53,3.55,3.4775,3.3275
"1936","COMT1_COFCA",12.97,15.014,13.64,16.305
"1937","COMT1_SACOF",63.185,89.122,94.642,71.336
"1938","CONS_ARATH",101.341,65.422,128.152,87.21
"1939","COP1_ARATH",16.0955,15.1,18.558,17.00975
"1940","COP10_ARATH",11.514,16.2692,10.568,14.007
"1941","COP51_ORYSJ",10.0795,6.313,9.79,7.56
"1942","COPA1_ORYSJ",8.478,9.199,11.878,9.973
"1943","COPA2_ORYSJ",4.15825,3.325,5.307,4.426
"1944","COPA3_ORYSJ",9.45466666666667,9.36944444444445,6.57022222222222,7.97744444444444
"1945","COPB1_ORYSJ",15.1475,10.345,9.458,14.005
"1946","COPB2_ORYSJ",12.5726,11.885,10.0582,12.4684
"1947","COPB2_SCHPO",5.017,0,2.778,0.822
"1948","COPD1_ORYSJ",25.236,21.938,21.2375,26.6395
"1949","COPD3_ORYSJ",5.30216666666667,5.01716666666667,2.8935,6.11516666666667
"1950","COPDA_ARATH",20.8175,8.3045,9.365,16.3145
"1951","COPE1_ORYSJ",28.555,23.667,29.706,34.949
"1952","COPG1_ORYSJ",8.82528571428571,5.03642857142857,7.242,6.26757142857143
"1953","COPG2_ORYSJ",27.248,23.025,28.877,27.971
"1954","COPIA_DROME",9.1774347826087,6.3219347826087,5.05782608695652,6.55691304347826
"1955","COPZ1_ORYSJ",8.35375,7.0545,5.71375,6.978
"1956","COPZ2_ARATH",5.275,0,2.726,1.028
"1957","COPZ2_ORYSJ",9.739,6.57566666666667,15.333,13.0196666666667
"1958","COQ2_ARATH",2.191,0,4.333,2.868
"1959","COQ3_ARATH",2.725,0,6.665,8.808
"1960","COQ4_ARATH",6.223,6.201,7.712,7.34
"1961","COQ5_ORYSJ",5.94383333333333,6.247,3.53266666666667,3.65533333333333
"1962","COQ6_BOVIN",2.642,4.6905,5.773,4.4725
"1963","COQ6_RAT",14.498,20.915,10.862,13.643
"1964","COQ6_XENTR",3.038,3.127,1.493,3.934
"1965","COQ9_XENTR",10.089,12.926,9.888,10.702
"1966","COR14_PAPSO",9.05166666666667,18.3736666666667,7.05833333333333,8.821
"1967","COR2_PAPSO",7.7848,12.9376,6.7342,9.5655
"1968","COSA_ORYSJ",2.45425,1.73075,2.4085,3.819125
"1969","COV1_ARATH",7.47766666666667,12.833,10.0123333333333,10.3676666666667
"1970","COX10_ARATH",5.43733333333333,6.11833333333333,3.624,4.17566666666667
"1971","COX11_ARATH",3.885,18.837,18.014,13.711
"1972","COX15_ARATH",3.48566666666667,4.898,4.246,3.76166666666667
"1973","COX19_MAGOY",2.849,5.5685,5.483,3.435
"1974","COX5C_HORVU",47.531,51.2435,58.759,63.4135
"1975","COX6A_ARATH",29.9265,20.31,29.571,26.0525
"1976","COXM2_DANRE",5.44,4.123,6.271,7.409
"1977","COXM2_MOUSE",4.75,0,3.887,4.796
"1978","CP089_HUMAN",6.5355,29.8035,17.6305,9.5815
"1979","CP121_ARATH",522.651,494.520666666667,390.108,360.256
"1980","CP123_ARATH",9.03,3.705,16.003,4.707
"1981","CP18A_ARATH",12.022,10.334,6.53,6.929
"1982","CP18B_ARATH",24.2835,13.1885,21.3725,20.528
"1983","CP19D_ARATH",47.352,45.339,49.645,58.424
"1984","CP21A_ARATH",10.107,5.879,9.795,12.41
"1985","CP21C_ARATH",6.594,5.31533333333333,5.80433333333333,7.95666666666667
"1986","CP21D_ARATH",6.5015,6.878,7.709,7.3255
"1987","CP26B_ARATH",5.45,12.208,17.931,5.079
"1988","CP29B_ARATH",8.51,9.5205,8.22475,8.852
"1989","CP31A_ARATH",7.364,5.162,7.245,8.74
"1990","CP33_ARATH",10.3966666666667,10.3726666666667,12.4335833333333,9.33666666666667
"1991","CP41A_ARATH",4.64342857142857,11.5291428571429,7.97514285714286,4.24771428571429
"1992","CP41B_ARATH",5.97311111111111,11.391,9.45277777777778,8.572
"1993","CP450_HELAN",1.482,0,1.8345,12.3365
"1994","CP51_SORBI",6.011,5.11,7.4195,5.8085
"1995","CP51_WHEAT",2.688,2.806,1.752,2.682
"1996","CPD_ARATH",2.8445,4.7495,3.208,3.67
"1997","CPGP2_ZINOF",3.065,3.962,13.64,3.915
"1998","CPL1_ARATH",7.22766666666667,4.73316666666667,5.37433333333333,5.43966666666667
"1999","CPL2_ARATH",4.36471428571429,3.36714285714286,5.03757142857143,4.34257142857143
"2000","CPL3_ARATH",5.6282,5.693,4.1626,4.7934
"2001","CPL4_ARATH",11.0186666666667,8.57466666666667,5.45866666666667,10.8373333333333
"2002","CPNB4_ARATH",13.95975,21.191,18.2785,14
"2003","CPP1_ARATH",7.90433333333333,5.485,7.93766666666667,8.0055
"2004","CPR4_CAEEL",9.205,91.863,17.175,39.823
"2005","CPR49_ARATH",10.963,8.749,14.666,7.321
"2006","CPR5_ARATH",3.61166666666667,1.13533333333333,3.39266666666667,0.593666666666667
"2007","CPRF1_PETCR",11.985,7.379,9.214,7.849
"2008","CPRF2_PETCR",6.3996,9.4798,6.901,7.068
"2009","CPS3B_ARATH",5.90975,8.57525,6.2865,5.47075
"2010","CPSF1_ORYSJ",5.3318,3.08,2.8274,2.5406
"2011","CPSF2_ORYSJ",6.462,5.758,5.18933333333333,5.52633333333333
"2012","CPSF3_ARATH",10.4966666666667,9.46666666666667,10.6033333333333,10.0053333333333
"2013","CPY28_ARATH",8.722,18.4145,14.3295,12.527
"2014","CPY57_ARATH",8.2525,7.666,9.40616666666667,10.3348333333333
"2015","CPY71_ARATH",6.674,7.175,6.58866666666667,7.46433333333333
"2016","CQ10A_XENLA",3.406,3.0575,3.0315,4.438
"2017","CQ10X_DANRE",4.1745,0.6425,3.2025,5.109
"2018","CR26L_ARATH",7.783,10.4845,9.1005,10.6235
"2019","CRBN_BOVIN",1.643,2.8005,3.0575,1.5365
"2020","CRBN_MOUSE",7.07,0.2515,7.976,7.5165
"2021","CRCB2_STAHJ",11.332,7.229,19.092,11.01
"2022","CRCK2_ARATH",6.223,6.972,7.349,10.384
"2023","CRCK3_ARATH",6.420125,5.6538125,4.510625,5.757125
"2024","CRD1_GOSHI",259.0225,544.9255,278.184,219.67
"2025","CRD1_HORVU",323.215666666667,481.312666666667,497.844666666667,319.572333333333
"2026","CREC_ASPFU",50.316,31.207,46.528,44.002
"2027","CREC_NEOFI",7.958,6.806,7.7585,6.024
"2028","CREG1_HUMAN",8.248,7.127,8.8515,12.439
"2029","CRI4_MAIZE",5.34825,9.86575,5.07075,6.501
"2030","CRIPT_RAT",49.736,31.892,54.167,47.838
"2031","CRK1_ARATH",2.071,4.241,0,3.621
"2032","CRK10_ARATH",8.25903571428571,5.39932142857143,6.35553571428571,6.80567857142857
"2033","CRK11_ARATH",4.566,7.593,2.218,3.513
"2034","CRK12_ARATH",4.7877,1.8538,4.2289,4.0625
"2035","CRK13_ARATH",4.906,0.15,4.778,10.286
"2036","CRK15_ARATH",4.60266666666667,2.57033333333333,6.67166666666667,4.87733333333333
"2037","CRK16_ARATH",5.247,4.937,9.297,4.394
"2038","CRK18_ARATH",3.36,0,1.41,4.981
"2039","CRK19_ARATH",2.41033333333333,2.42733333333333,3.448,2.7745
"2040","CRK20_ARATH",5.67633333333333,0.771333333333333,2.89866666666667,3.01766666666667
"2041","CRK21_ARATH",1.022,1.842,0,0
"2042","CRK23_ARATH",4.4095,6.854,7.333,5.0305
"2043","CRK24_ARATH",4.096,4.6425,5.4985,3.029
"2044","CRK25_ARATH",10.0195384615385,6.08846153846154,6.99376923076923,7.42130769230769
"2045","CRK26_ARATH",3.93581818181818,2.59745454545455,3.54863636363636,3.62836363636364
"2046","CRK27_ARATH",6.99471428571429,2.24285714285714,5.50085714285714,6.444
"2047","CRK28_ARATH",4.3735,3.9796,4.2342,3.8012
"2048","CRK29_ARATH",4.9168125,3.8251875,3.4955625,3.59225
"2049","CRK3_ARATH",8.404,0.975,5.006,6.391
"2050","CRK30_ARATH",3.921,1.221,5.753,7.076
"2051","CRK31_ARATH",5.7855,2.68525,2.83225,3.746
"2052","CRK33_ARATH",5.28175,1.98925,5.25225,4.196
"2053","CRK35_ARATH",21.6337142857143,13.8944285714286,14.1614285714286,17.1577142857143
"2054","CRK36_ARATH",5.4635,2.704,3.7725,3.2345
"2055","CRK37_ARATH",6.306,2.859,4.975,5.95
"2056","CRK39_ARATH",2.77488888888889,2.53566666666667,1.98322222222222,2.31066666666667
"2057","CRK40_ARATH",5.26016666666667,2.78175,2.80875,3.63583333333333
"2058","CRK41_ARATH",7.455,4.43214285714286,4.93642857142857,6.072
"2059","CRK5_ARATH",4.14675,3.88225,4.01925,3.4375
"2060","CRK6_ARATH",5.069875,2.812375,3.463125,7.217875
"2061","CRK7_ARATH",5.16416666666667,4.53625,4.70908333333333,3.52
"2062","CRK8_ARATH",13.1469,6.4801,11.0405,12.0719
"2063","CRL_ARATH",16.2776666666667,22.1073333333333,21.1133333333333,19.8606666666667
"2064","CRLK1_ARATH",0,0,4.322,0
"2065","CRLK2_ARATH",9.739,4.069,5.908,8.192
"2066","CRNL1_HUMAN",6.49425,4.09075,7.6495,5.68875
"2067","CRNL1_RAT",7.77566666666667,5.45833333333333,5.16533333333333,5.18733333333333
"2068","CRPM2_ARATH",7.935,11.7025,9.9475,9.18
"2069","CRR15_ARATH",9.445,13.558,6.913,6.538
"2070","CRR3_ARATH",10.08,15.261,12.718,14.113
"2071","CRR38_ARATH",6.92,3.70025,5.16925,4.1595
"2072","CRR6_ARATH",10.2635,10.677,6.706,7.301
"2073","CRR7_ARATH",8.938,18.6285,14.5885,8.72
"2074","CRS1_MAIZE",8.2295,8.72433333333333,7.9705,9.30066666666667
"2075","CRS2_MAIZE",22.935,11.63,21.0775,19.2555
"2076","CRSH1_ORYSJ",21.8856666666667,35.5845,32.2433333333333,27.4716666666667
"2077","CRSP_ARATH",2.47,0.553333333333333,4.854,3.644
"2078","CRTI_MAIZE",7.73683333333333,12.3978333333333,10.2165,8.20483333333333
"2079","CRTS1_ONCHC",5.88533333333333,5.458,7.145,7.376
"2080","CRTSO_DAUCA",12.234,24.128,11.775,17.704
"2081","CRTSO_SOLLC",21.8805,34.6445,23.43,18.644
"2082","CRWN1_ARATH",63.572,50.472,53.949,43.727
"2083","CRWN4_ARATH",17.6832857142857,16.9435714285714,16.7748571428571,19.1682857142857
"2084","CRY1_ARATH",17.933125,25.103625,21.621125,17.92575
"2085","CRY2_ARATH",4.027,2.1095,5.1775,8.4705
"2086","CRYD_ORYSJ",7.601,6.9985,7.80225,6.02125
"2087","CS3_COFAR",0,0,1.192,6.802
"2088","CSA1_ARATH",1.215,4.2195,1.7775,3.983
"2089","CSC1_ARATH",4.06214285714286,2.56871428571429,3.09914285714286,3.37357142857143
"2090","CSC1L_BRAJU",15.29,10.731,8.976,13.046
"2091","CSCL1_ARATH",5.956,1.671,2.394,0
"2092","CSCL2_ARATH",6.83,0,4.892,3.934
"2093","CSCL3_ARATH",3.894,3.823,4.281,2.231
"2094","CSCL4_ARATH",8.31475,10.65575,7.57925,9.03575
"2095","CSCL6_ARATH",9.509,12.069,8.085,7.878
"2096","CSCL7_ARATH",4.483,5.697,4.063,3.288
"2097","CSCL9_ARATH",0,0,4.716,5.001
"2098","CSCLA_ARATH",6.07557142857143,5.25514285714286,7.17114285714286,5.78385714285714
"2099","CSCLC_ARATH",5.78066666666667,6.429,4.982,5.51
"2100","CSCLD_ARATH",10.411,6.0506,11.818,9.507
"2101","CSCLE_ARATH",5.2885,5.71325,4.55025,4.36
"2102","CSE_ARATH",9.35765,8.07525,8.308,9.4442
"2103","CSGA_MYXXA",9.472,5.472,11.36,8.485
"2104","CSK2A_MAIZE",23.8452,28.21,28.3358,29.2218
"2105","CSK2C_ARATH",14.288,16.319,14.8253333333333,17.0355
"2106","CSK2E_ARATH",10.1625,6.843,8.971,10.0415
"2107","CSK2P_ARATH",9.353,7.561,8.002,8.231
"2108","CSL4_SCHPO",2.458,0,1.441,3.181
"2109","CSLA2_ORYSJ",2.43,2.699,3.7315,1.512
"2110","CSLA3_ORYSJ",11.981,10.7095,24.5755,18.9525
"2111","CSLA7_ORYSJ",8.4045,6.356,9.86475,7.472
"2112","CSLAB_ORYSJ",4.8835,6.89925,3.6175,7.893
"2113","CSLD2_ORYSI",3.203,3.106,0,2.877
"2114","CSLD2_ORYSJ",4.10828571428571,3.09342857142857,2.79257142857143,4.58457142857143
"2115","CSLE1_ORYSJ",5.50475,11.7025,5.41825,11.09575
"2116","CSLE2_ORYSJ",4.2658,6.7618,6.783,3.8326
"2117","CSLE6_ORYSJ",13.5982105263158,14.2622631578947,12.3048421052632,14.9578421052632
"2118","CSLF3_ORYSI",0.9525,1.526,2.078,5.427
"2119","CSLF3_ORYSJ",3.0605,1.0225,5.0635,12.4635
"2120","CSLF6_ORYSJ",0.472666666666667,24.1133333333333,9.03133333333333,2.192
"2121","CSLG1_ARATH",8.4135,8.5995,3.576,4.8885
"2122","CSLG2_ARATH",5.367,8.835,5.67,3.827
"2123","CSLG3_ARATH",11.516,10.163,0.85,9.679
"2124","CSLH1_ORYSJ",16.531,10.921,12.1664,14.2496
"2125","CSLH2_ORYSI",11.9575,4.0105,10.225,9.777
"2126","CSLH3_ORYSJ",5.6098,6.7962,7.4358,6.2794
"2127","CSN1_ARATH",9.938,10.8698,7.8336,9.732
"2128","CSN2_ARATH",22.6453333333333,13.2043333333333,21.7836666666667,20.7153333333333
"2129","CSN3_ARATH",12.5515,11.9515,10.391,9.635
"2130","CSN4_ARATH",11.8133333333333,6.99666666666667,12.0373333333333,12.439
"2131","CSN5A_ARATH",15.861,8.31,12.738,11.343
"2132","CSN6A_ARATH",3.2635,1.65725,4.51925,2.6815
"2133","CSN7_ARATH",7.806,5.997,8.17466666666667,7.216
"2134","CSN8_ARATH",5.344,3.213,4.8715,4.9325
"2135","CSP1_ARATH",8.188,4.482,8.6235,9.8745
"2136","CSPL1_HORVD",5.21,0.685,4.457,5.862
"2137","CSPL3_MAIZE",8.892,6.8275,4.322,5.8085
"2138","CSPL4_SORBI",4.87,1.874,7.193,2.378
"2139","CSPL6_SORBI",10.3605,5.8525,8.8825,7.345
"2140","CSPL7_SORBI",3.15,1.5572,4.1502,3.1436
"2141","CSPL8_ARATH",7.907,0,7.649,4.854
"2142","CSPL8_SORBI",7.401,13.044,12.22,7.849
"2143","CSPL9_MAIZE",4.906,0,1.036,5.51
"2144","CSPLG_SORBI",9.0395,6.795,9.196,9.75
"2145","CSPLH_MAIZE",12.749,22.596,14.718,11.999
"2146","CSPLH_ORYSJ",0.101,4.284,0,0
"2147","CSPLK_MAIZE",8.782,8.2945,9.779,12.821
"2148","CSPLK_ORYSJ",12.5655,34.1995,10.4115,18.5605
"2149","CSPLM_SORBI",4.25133333333333,6.94833333333333,3.45666666666667,5.71216666666667
"2150","CSPLN_MAIZE",8.303,1.178,12.148,10.687
"2151","CSPLY_ARATH",5.403,3.331,7.857,4.815
"2152","CSTR1_ORYSJ",2.90266666666667,1.92766666666667,3.32033333333333,2.97833333333333
"2153","CSTR2_ORYSJ",5.2324,2.9558,3.3126,3.0712
"2154","CSTR3_ORYSJ",4.0455,2.9235,5.447,5.73
"2155","CSTR4_ORYSJ",3.093,0,1.513,3.337
"2156","CSTR5_ARATH",5.606,5.9595,6.3225,4.663
"2157","CSTR5_ORYSJ",2.49316666666667,1.17966666666667,1.8605,1.752
"2158","CT024_MOUSE",7.917,7.1,13.702,12.498
"2159","CTBL1_BOVIN",7.152,9.52,9.38,7.692
"2160","CTBL1_RAT",7.272,5.944,4.478,4.433
"2161","CTBP_ARATH",6.692,1.896,4.892,1.174
"2162","CTDS1_HUMAN",9.601,3.62,1.99,3.533
"2163","CTDSL_CHICK",6.5405,7.52325,8.1545,8.22075
"2164","CTF50_ARATH",3.9676,2.4482,2.6306,2.3684
"2165","CTF64_ARATH",9.35025,3.43225,7.4315,10.3595
"2166","CTF77_ARATH",16.082,13.333,15.858,13.007
"2167","CTL1_ARATH",4.704,11.176,7.1972,4.8152
"2168","CTL5_XENTR",3.673,0,5.431,9.581
"2169","CTLHB_DICDI",9.417,2.217,4.301,9.493
"2170","CTNS_ARATH",11.60325,10.04525,8.43175,8.94275
"2171","CTPA1_ARATH",9.1085,8.6905,10.66,6.9635
"2172","CTPA2_ARATH",3.963,4.798,3.353,3.2685
"2173","CTPA3_ARATH",37.68175,49.63175,32.266,40.3975
"2174","CTR1_ARATH",4.529,4.32863157894737,4.89284210526316,4.68573684210526
"2175","CTS2_COFAR",7.917,0,0,0
"2176","CTSL2_DICDI",13.34425,13.840375,14.235,15.007875
"2177","CTSL2_HUMAN",12.86,12.551,16.853,16.853
"2178","CTU1_ORYSJ",4.124,5.344,2.011,6.616
"2179","CU059_MOUSE",5.403,9.767,7.276,8.152
"2180","CUCM1_CUCME",4.419,1.703,4.073,4.306
"2181","CUL1_ARATH",17.9354615384615,19.8276923076923,19.4733076923077,17.7163846153846
"2182","CUL3A_ARATH",10.0318,7.6358,8.6838,9.4366
"2183","CUL3B_ARATH",7.438,3.8285,6.649,4.874
"2184","CUL4_ARATH",13.3792,14.8024,12.9376,11.4426
"2185","CUS_ORYSJ",19.8145,10.586,17.5115,15.752
"2186","CUT1A_ARATH",84.2347142857143,171.510285714286,172.068285714286,115.450714285714
"2187","CUT1B_ARATH",25.3835,52.7215,47.6631666666667,29.1173333333333
"2188","CUT1C_ARATH",19.5282857142857,21.8802857142857,29.8171428571429,21.7168571428571
"2189","CUT1D_ARATH",19.5213333333333,32.8111666666667,26.6101666666667,20.1593333333333
"2190","CUTA1_ORYSJ",5.7715,3.0035,9.1575,5.8085
"2191","CW15A_XENLA",58.656,70.959,73.8245,68.7475
"2192","CWC15_CAEEL",84.486,39.838,89.418,82.199
"2193","CWC22_ASPFU",24.781,25.627,25.218,23.782
"2194","CWC22_DANRE",4.796,4.6315,5.6695,5.324
"2195","CWF17_SCHPO",3.498,1.788,6.872,8.338
"2196","CX062_HUMAN",1301.635,4833.68,3303.788,1935.411
"2197","CX171_ARATH",5.63366666666667,5.908,7.71466666666667,7.493
"2198","CX32_ARATH",3.26766666666667,11.534,2.41166666666667,6.143
"2199","CX5B1_ARATH",0.718,1.1085,2.1715,6.8215
"2200","CX5B2_ARATH",5.36157142857143,2.70028571428571,4.01128571428571,4.49757142857143
"2201","CX6B1_ARATH",9.7374,10.7434,12.9458,10.2704
"2202","CX6B3_ARATH",0,3.77,2.177,7.321
"2203","CXE12_ARATH",5.8455,13.1455,2.742,4.2425
"2204","CXE13_ARATH",18.0145,16.594,16.879,20.4395
"2205","CXE15_ARATH",8.92675,7.59,6.5845,8.70075
"2206","CXE16_ARATH",4.906,3.223,3.762,8.25
"2207","CXE17_ARATH",5.367,11.9675,4.1355,7.2715
"2208","CXE18_ARATH",9.5495,13.349,11.7196,10.2976
"2209","CXE2_ARATH",12.65025,2.05625,7.11575,6.577
"2210","CXE3_ARATH",3.121,1.167,1.783,4.981
"2211","CXE6_ARATH",8.90166666666667,12.1726666666667,14.034,14.586
"2212","CXE7_ARATH",9.905,3.588,11.173,7.585
"2213","CXE8_ARATH",10.4587142857143,13.2334285714286,11.0507142857143,9.43028571428571
"2214","CXE9_ARATH",1.464,3.223,4.105,3.68
"2215","CXIP4_ARATH",13.7436666666667,11.412,14.6423333333333,15.059
"2216","CXXS1_ORYSJ",11.3483333333333,11.3856666666667,4.26516666666667,11.4733333333333
"2217","CY11_SOLTU",14.7745,12.9155,18.6205,14.856
"2218","CY12_SOLTU",8.349,14.639,13.091,14.749
"2219","CYB5_BRAOB",29.3676666666667,40.2593333333333,36.5743333333333,38.511
"2220","CYB5_ORYSJ",17.1419090909091,19.0417272727273,21.0614545454545,23.1067272727273
"2221","CYB5_TOBAC",13.6745,8.048,15.252,17.6065
"2222","CYB5A_ARATH",7.18,4.219,9.474,11.47
"2223","CYB5B_ARATH",8.984,1.039,7.297,14.103
"2224","CYB6_WHEAT",1.059,0,9.328,7.536
"2225","CYBP_MOUSE",7.217,10.31,8.336,11.661
"2226","CYC_CUCMA",10.908,18.345,19.175,12.537
"2227","CYC_MAIZE",12.961,27.151,28.241,24.7803333333333
"2228","CYC1A_ARATH",0,8.846,1.047,9.669
"2229","CYF_SACOF",8.266,5.098,1.596,0
"2230","CYF_SORBI",4.851,12.872,13.454,8.074
"2231","CYNS_MAIZE",73.041,110.668666666667,76.825,78.314
"2232","CYNS_SORBI",50.693,61.5345,33.4475,41.56
"2233","CYP22_ARATH",11.157,17.306,15.983,14.015
"2234","CYP23_ARATH",8.874,6.265,15.464,7.702
"2235","CYP37_ARATH",6.5138,11.3086,10.1266,7.8706
"2236","CYP38_ARATH",17.39575,41.091,46.8365,21.504
"2237","CYP40_ARATH",6.048,7.5715,4.6795,5.368
"2238","CYP59_ARATH",7.18166666666667,8.06583333333333,7.28833333333333,6.7775
"2239","CYP5F_ARATH",8.948,10.966,8.872,9.033
